id,id_pre,has_hit
s30111,0.991,1
s30112,0.982,1
s30113,0.872,1
s30114,0.79,1
s30115,0.8190000000000001,1
s30116,0.78,1
s30117,0.789,1
s30118,0.688,1
s30119,0.9740000000000001,1
s30120,1.0,1
s30121,0.802,1
s30122,0.902,1
s30123,0.992,1
s30124,0.677,1
s30125,0.764,1
s30126,0.74,1
s30127,0.655,1
s30128,0.652,1
s30129,1.0,1
s30130,0.9940000000000001,1
s30131,1.0,1
s30132,1.0,1
s30133,0.997,1
s30134,0.997,1
s30135,0.622,1
s30136,0.8240000000000001,1
s30137,0.757,1
s30138,1.0,1
s30139,0.841,1
s30140,1.0,1
s30141,1.0,1
s30142,0.677,1
s30143,0.9390000000000001,1
s30144,0.9490000000000001,1
s30145,1.0,1
s30146,1.0,1
s30147,0.833,1
s30148,1.0,1
s30149,1.0,1
s30150,0.996,1
s30151,0.996,1
s30152,0.958,1
s30153,0.985,1
s30154,0.995,1
s30155,0.992,1
s30156,0.621,1
s30157,1.0,1
s30158,1.0,1
s30159,0.9940000000000001,1
s30160,0.9940000000000001,1
s30161,1.0,1
s30162,1.0,1
s30163,1.0,1
s30164,0.986,1
s30165,1.0,1
s30166,0.9940000000000001,1
s30167,0.9940000000000001,1
s30168,0.9940000000000001,1
s30169,0.97,1
s30170,0.996,1
s30171,0.985,1
s30172,0.988,1
s30173,0.985,1
s30174,0.9840000000000001,1
s30175,0.754,1
s30176,1.0,1
s30177,1.0,1
s30178,0.6409999999999999,1
s30179,1.0,1
s30180,1.0,1
s30181,0.996,1
s30182,0.889,1
s30183,0.9440000000000001,1
s30184,1.0,1
s30185,1.0,1
s30186,1.0,1
s30187,1.0,1
s30188,0.996,1
s30189,0.894,1
s30190,1.0,1
s30191,1.0,1
s30192,1.0,1
s30193,0.759,1
s30194,0.602,1
s30195,0.914,1
s30196,0.627,1
s30197,1.0,1
s30198,0.997,1
s30199,1.0,1
s30200,0.98,1
s30201,1.0,1
s30202,1.0,1
s30203,0.978,1
s30204,0.662,1
s30205,0.938,1
s30206,0.98,1
s30207,0.941,1
s30208,1.0,1
s30209,1.0,1
s30210,0.99,1
s30211,1.0,1
s30212,0.607,1
s30213,0.866,1
s30214,0.635,1
s30215,1.0,1
s30216,1.0,1
s30217,0.9840000000000001,1
s30218,0.9790000000000001,1
s30219,1.0,1
s30220,0.7509999999999999,1
s30221,0.897,1
s30222,0.8759999999999999,1
s30223,0.851,1
s30224,0.74,1
s30225,1.0,1
s30226,0.9840000000000001,1
s30227,0.958,1
s30228,1.0,1
s30229,0.998,1
s30230,0.995,1
s30231,0.976,1
s30232,0.9690000000000001,1
s30233,0.995,1
s30234,0.64,1
s30235,0.758,1
s30236,1.0,1
s30237,0.945,1
s30238,0.735,1
s30239,1.0,1
s30240,1.0,1
s30241,1.0,1
s30242,1.0,1
s30243,1.0,1
s30244,1.0,1
s30245,1.0,1
s30246,1.0,1
s30247,0.997,1
s30248,0.996,1
s30249,1.0,1
s30250,0.993,1
s30251,0.723,1
s30252,0.867,1
s30253,1.0,1
s30254,0.986,1
s30255,0.77,1
s30256,0.993,1
s30257,0.917,1
s30258,0.652,1
s30259,0.914,1
s30260,1.0,1
s30261,0.77,1
s30262,0.868,1
s30263,0.9570000000000001,1
s30264,0.9840000000000001,1
s30265,0.9790000000000001,1
s30266,0.973,1
s30267,0.73,1
s30268,0.8290000000000001,1
s30269,0.955,1
s30270,0.983,1
s30271,0.9279999999999999,1
s30272,0.97,1
s30273,0.866,1
s30274,0.5429999999999999,1
s30275,0.795,1
s30276,0.996,1
s30277,1.0,1
s30278,0.993,1
s30279,0.847,1
s30280,0.8809999999999999,1
s30281,1.0,1
s30282,0.982,1
s30283,0.977,1
s30284,1.0,1
s30285,0.992,1
s30286,1.0,1
s30287,0.812,1
s30288,0.98,1
s30289,1.0,1
s30290,1.0,1
s30291,0.779,1
s30292,0.846,1
s30293,1.0,1
s30294,0.613,1
s30295,0.991,1
s30296,0.934,1
s30297,1.0,1
s30298,0.675,1
s30299,0.902,1
s30300,0.997,1
s30301,1.0,1
s30302,0.541,1
s30303,0.7809999999999999,1
s30304,0.7929999999999999,1
s30305,0.995,1
s30306,0.884,1
s30307,0.823,1
s30308,0.745,1
s30309,1.0,1
s30310,1.0,1
s30311,1.0,1
s30312,0.997,1
s30313,1.0,1
s30314,0.855,1
s30315,0.997,1
s30316,1.0,1
s30317,1.0,1
s30318,0.9940000000000001,1
s30319,0.841,1
s30320,1.0,1
s30321,0.873,1
s30322,0.6729999999999999,1
s30323,0.997,1
s30324,0.6759999999999999,1
s30325,0.691,1
s30326,1.0,1
s30327,0.638,1
s30328,1.0,1
s30329,0.998,1
s30330,1.0,1
s30331,0.998,1
s30332,0.956,1
s30333,0.996,1
s30334,1.0,1
s30335,0.975,1
s30336,0.996,1
s30337,1.0,1
s30338,0.998,1
s30339,0.763,1
s30340,1.0,1
s30341,1.0,1
s30342,0.915,1
s30343,0.9690000000000001,1
s30344,0.909,1
s30345,0.966,1
s30346,1.0,1
s30347,0.995,1
s30348,1.0,1
s30349,0.59,1
s30350,0.755,1
s30351,1.0,1
s30352,1.0,1
s30353,1.0,1
s30354,1.0,1
s30355,0.893,1
s30356,0.998,1
s30357,0.75,1
s30358,0.972,1
s30359,1.0,1
s30360,0.986,1
s30361,0.835,1
s30362,0.856,1
s30363,0.92,1
s30364,1.0,1
s30365,0.856,1
s30366,0.838,1
s30367,0.868,1
s30368,0.816,1
s30369,0.92,1
s30370,0.99,1
s30371,0.94,1
s30372,0.919,1
s30373,1.0,1
s30374,1.0,1
s30375,0.976,1
s30376,1.0,1
s30377,1.0,1
s30378,0.9790000000000001,1
s30379,1.0,1
s30380,0.976,1
s30381,1.0,1
s30382,0.9790000000000001,1
s30383,1.0,1
s30384,1.0,1
s30385,0.985,1
s30386,0.612,1
s30387,0.621,1
s30388,0.721,1
s30389,0.998,1
s30390,1.0,1
s30391,1.0,1
s30392,0.738,1
s30393,0.738,1
s30394,0.738,1
s30395,0.7390000000000001,1
s30396,0.731,1
s30397,0.7290000000000001,1
s30398,1.0,1
s30399,0.993,1
s30400,0.992,1
s30401,0.997,1
s30402,1.0,1
s30403,0.995,1
s30404,1.0,1
s30405,1.0,1
s30406,0.504,1
s30407,0.522,1
s30408,0.932,1
s30409,0.794,1
s30410,0.8590000000000001,1
s30411,1.0,1
s30412,0.988,1
s30413,0.996,1
s30414,1.0,1
s30415,0.991,1
s30416,1.0,1
s30417,1.0,1
s30418,1.0,1
s30419,1.0,1
s30420,0.996,1
s30421,0.996,1
s30422,1.0,1
s30423,1.0,1
s30424,0.691,1
s30425,0.9390000000000001,1
s30426,0.927,1
s30427,0.995,1
s30428,0.997,1
s30429,1.0,1
s30430,0.5710000000000001,1
s30431,0.551,1
s30432,1.0,1
s30433,0.997,1
s30434,1.0,1
s30435,0.93,1
s30436,1.0,1
s30437,0.672,1
s30438,0.542,1
s30439,0.935,1
s30440,1.0,1
s30441,1.0,1
s30442,1.0,1
s30443,1.0,1
s30444,1.0,1
s30445,0.995,1
s30446,0.9420000000000001,1
s30447,0.997,1
s30448,1.0,1
s30449,0.996,1
s30450,0.996,1
s30451,0.752,1
s30452,0.748,1
s30453,1.0,1
s30454,0.997,1
s30455,0.965,1
s30456,0.7929999999999999,1
s30457,0.8109999999999999,1
s30458,0.611,1
s30459,0.991,1
s30460,0.992,1
s30461,0.992,1
s30462,0.609,1
s30463,0.609,1
s30464,0.987,1
s30465,0.998,1
s30466,0.998,1
s30467,0.9359999999999999,1
s30468,0.998,1
s30469,0.9129999999999999,1
s30470,0.5670000000000001,1
s30471,0.9940000000000001,1
s30472,0.9470000000000001,1
s30473,1.0,1
s30474,0.997,1
s30475,0.9129999999999999,1
s30476,1.0,1
s30477,1.0,1
s30478,1.0,1
s30479,0.991,1
s30480,1.0,1
s30481,1.0,1
s30482,0.995,1
s30483,1.0,1
s30484,0.988,1
s30485,0.851,1
s30486,0.589,1
s30487,0.736,1
s30488,0.996,1
s30489,0.633,1
s30490,1.0,1
s30491,0.997,1
s30492,0.99,1
s30493,0.99,1
s30494,0.99,1
s30495,0.99,1
s30496,0.99,1
s30497,0.99,1
s30498,0.99,1
s30499,1.0,1
s30500,0.995,1
s30501,1.0,1
s30502,0.732,1
s30503,0.993,1
s30504,0.773,1
s30505,0.8170000000000001,1
s30506,1.0,1
s30507,0.917,1
s30508,0.9390000000000001,1
s30509,0.97,1
s30510,1.0,1
s30511,0.9990000000000001,1
s30512,1.0,1
s30513,0.667,1
s30514,0.601,1
s30515,1.0,1
s30516,0.7290000000000001,1
s30517,1.0,1
s30518,1.0,1
s30519,0.995,1
s30520,0.703,1
s30521,0.7440000000000001,1
s30522,0.919,1
s30523,1.0,1
s30524,0.6940000000000001,1
s30525,0.992,1
s30526,0.773,1
s30527,0.997,1
s30528,0.991,1
s30529,0.845,1
s30530,1.0,1
s30531,0.997,1
s30532,0.91,1
s30533,0.998,1
s30534,0.85,1
s30535,0.968,1
s30536,1.0,1
s30537,1.0,1
s30538,1.0,1
s30539,1.0,1
s30540,0.922,1
s30541,0.865,1
s30542,1.0,1
s30543,0.998,1
s30544,0.998,1
s30545,1.0,1
s30546,0.9109999999999999,1
s30547,0.718,1
s30548,0.996,1
s30549,0.992,1
s30550,0.81,1
s30551,1.0,1
s30552,0.985,1
s30553,0.963,1
s30554,0.6,1
s30555,0.647,1
s30556,1.0,1
s30557,0.5760000000000001,1
s30558,0.573,1
s30559,0.9940000000000001,1
s30560,1.0,1
s30561,0.987,1
s30562,0.985,1
s30563,0.9620000000000001,1
s30564,1.0,1
s30565,0.705,1
s30566,0.669,1
s30567,0.997,1
s30568,0.655,1
s30569,0.9079999999999999,1
s30570,0.985,1
s30571,0.713,1
s30572,0.9159999999999999,1
s30573,0.659,1
s30574,0.996,1
s30575,1.0,1
s30576,0.745,1
s30577,0.727,1
s30578,1.0,1
s30579,1.0,1
s30580,0.985,1
s30581,0.986,1
s30582,1.0,1
s30583,0.995,1
s30584,0.995,1
s30585,1.0,1
s30586,0.993,1
s30587,0.735,1
s30588,0.875,1
s30589,0.7959999999999999,1
s30590,1.0,1
s30591,1.0,1
s30592,0.9229999999999999,1
s30593,1.0,1
s30594,1.0,1
s30595,0.968,1
s30596,0.968,1
s30597,0.968,1
s30598,0.968,1
s30599,1.0,1
s30600,0.662,1
s30601,0.836,1
s30602,0.622,1
s30603,1.0,1
s30604,1.0,1
s30605,0.9179999999999999,1
s30606,1.0,1
s30607,0.991,1
s30608,0.9940000000000001,1
s30609,0.991,1
s30610,0.644,1
s30611,0.736,1
s30612,0.992,1
s30613,0.996,1
s30614,1.0,1
s30615,1.0,1
s30616,0.996,1
s30617,0.986,1
s30618,0.852,1
s30619,0.8490000000000001,1
s30620,0.8490000000000001,1
s30621,0.7340000000000001,1
s30622,1.0,1
s30623,0.96,1
s30624,0.649,1
s30625,0.73,1
s30626,0.79,1
s30627,1.0,1
s30628,1.0,1
s30629,1.0,1
s30630,1.0,1
s30631,0.698,1
s30632,0.621,1
s30633,0.8190000000000001,1
s30634,1.0,1
s30635,1.0,1
s30636,0.825,1
s30637,1.0,1
s30638,0.591,1
s30639,0.99,1
s30640,1.0,1
s30641,0.718,1
s30642,0.649,1
s30643,0.711,1
s30644,0.956,1
s30645,0.836,1
s30646,1.0,1
s30647,1.0,1
s30648,0.9790000000000001,1
s30649,0.78,1
s30650,0.604,1
s30651,1.0,1
s30652,1.0,1
s30653,1.0,1
s30654,0.992,1
s30655,0.992,1
s30656,0.99,1
s30657,1.0,1
s30658,1.0,1
s30659,0.977,1
s30660,0.6709999999999999,1
s30661,0.997,1
s30662,1.0,1
s30663,0.9129999999999999,1
s30664,1.0,1
s30665,1.0,1
s30666,0.986,1
s30667,0.993,1
s30668,0.833,1
s30669,1.0,1
s30670,1.0,1
s30671,0.992,1
s30672,1.0,1
s30673,0.997,1
s30674,0.8190000000000001,1
s30675,0.992,1
s30676,0.992,1
s30677,1.0,1
s30678,0.996,1
s30679,0.996,1
s30680,0.996,1
s30681,0.996,1
s30682,0.996,1
s30683,0.993,1
s30684,0.983,1
s30685,0.96,1
s30686,0.972,1
s30687,0.983,1
s30688,0.9840000000000001,1
s30689,0.992,1
s30690,1.0,1
s30691,0.992,1
s30692,1.0,1
s30693,0.706,1
s30694,0.992,1
s30695,0.995,1
s30696,0.995,1
s30697,0.975,1
s30698,1.0,1
s30699,0.995,1
s30700,0.992,1
s30701,0.992,1
s30702,0.992,1
s30703,1.0,1
s30704,0.996,1
s30705,0.983,1
s30706,0.997,1
s30707,0.951,1
s30708,0.715,1
s30709,0.715,1
s30710,0.722,1
s30711,0.7090000000000001,1
s30712,0.8640000000000001,1
s30713,1.0,1
s30714,0.995,1
s30715,0.8240000000000001,1
s30716,1.0,1
s30717,1.0,1
s30718,1.0,1
s30719,0.73,1
s30720,0.6829999999999999,1
s30721,1.0,1
s30722,1.0,1
s30723,0.9940000000000001,1
s30724,0.9940000000000001,1
s30725,0.73,1
s30726,0.7659999999999999,1
s30727,0.831,1
s30728,0.8029999999999999,1
s30729,0.608,1
s30730,0.6759999999999999,1
s30731,1.0,1
s30732,0.619,1
s30733,0.685,1
s30734,0.619,1
s30735,0.607,1
s30736,0.5670000000000001,1
s30737,0.966,1
s30738,0.993,1
s30739,1.0,1
s30740,0.763,1
s30741,0.682,1
s30742,0.965,1
s30743,0.74,1
s30744,0.982,1
s30745,1.0,1
s30746,0.996,1
s30747,0.9059999999999999,1
s30748,1.0,1
s30749,0.975,1
s30750,1.0,1
s30751,0.992,1
s30752,1.0,1
s30753,0.893,1
s30754,0.867,1
s30755,1.0,1
s30756,0.991,1
s30757,1.0,1
s30758,1.0,1
s30759,0.996,1
s30760,0.5529999999999999,1
s30761,0.894,1
s30762,0.997,1
s30763,0.998,1
s30764,0.9359999999999999,1
s30765,0.835,1
s30766,0.619,1
s30767,0.991,1
s30768,0.7959999999999999,1
s30769,1.0,1
s30770,1.0,1
s30771,0.997,1
s30772,1.0,1
s30773,0.987,1
s30774,0.9990000000000001,1
s30775,1.0,1
s30776,0.9890000000000001,1
s30777,1.0,1
s30778,0.7140000000000001,1
s30779,0.894,1
s30780,1.0,1
s30781,0.852,1
s30782,1.0,1
s30783,0.899,1
s30784,1.0,1
s30785,0.642,1
s30786,1.0,1
s30787,0.9179999999999999,1
s30788,1.0,1
s30789,0.978,1
s30790,1.0,1
s30791,0.996,1
s30792,0.884,1
s30793,0.8109999999999999,1
s30794,0.825,1
s30795,0.698,1
s30796,0.998,1
s30797,0.998,1
s30798,1.0,1
s30799,0.996,1
s30800,0.996,1
s30801,0.991,1
s30802,0.991,1
s30803,1.0,1
s30804,0.66,1
s30805,1.0,1
s30806,1.0,1
s30807,0.691,1
s30808,0.995,1
s30809,0.998,1
s30810,0.914,1
s30811,1.0,1
s30812,1.0,1
s30813,0.7759999999999999,1
s30814,0.583,1
s30815,0.997,1
s30816,1.0,1
s30817,0.6920000000000001,1
s30818,1.0,1
s30819,1.0,1
s30820,0.963,1
s30821,0.9590000000000001,1
s30822,0.9620000000000001,1
s30823,0.7929999999999999,1
s30824,0.596,1
s30825,1.0,1
s30826,0.978,1
s30827,0.982,1
s30828,0.978,1
s30829,0.982,1
s30830,0.978,1
s30831,1.0,1
s30832,0.978,1
s30833,0.638,1
s30834,0.899,1
s30835,0.983,1
s30836,0.9490000000000001,1
s30837,0.9490000000000001,1
s30838,0.945,1
s30839,0.945,1
s30840,0.932,1
s30841,1.0,1
s30842,0.992,1
s30843,1.0,1
s30844,1.0,1
s30845,0.9990000000000001,1
s30846,1.0,1
s30847,1.0,1
s30848,1.0,1
s30849,0.9940000000000001,1
s30850,0.996,1
s30851,1.0,1
s30852,0.672,1
s30853,0.769,1
s30854,0.9990000000000001,1
s30855,1.0,1
s30856,0.552,1
s30857,0.9840000000000001,1
s30858,1.0,1
s30859,0.955,1
s30860,0.996,1
s30861,1.0,1
s30862,1.0,1
s30863,1.0,1
s30864,0.93,1
s30865,0.997,1
s30866,1.0,1
s30867,0.993,1
s30868,0.591,1
s30869,1.0,1
s30870,0.995,1
s30871,1.0,1
s30872,1.0,1
s30873,0.7859999999999999,1
s30874,0.6940000000000001,1
s30875,1.0,1
s30876,0.9790000000000001,1
s30877,1.0,1
s30878,1.0,1
s30879,0.976,1
s30880,0.997,1
s30881,0.872,1
s30882,0.958,1
s30883,0.997,1
s30884,0.929,1
s30885,0.929,1
s30886,1.0,1
s30887,1.0,1
s30888,0.9890000000000001,1
s30889,1.0,1
s30890,0.818,1
s30891,1.0,1
s30892,0.623,1
s30893,0.85,1
s30894,0.9940000000000001,1
s30895,1.0,1
s30896,0.725,1
s30897,0.795,1
s30898,0.992,1
s30899,0.992,1
s30900,0.992,1
s30901,0.992,1
s30902,0.992,1
s30903,0.643,1
s30904,0.997,1
s30905,0.7140000000000001,1
s30906,0.7140000000000001,1
s30907,1.0,1
s30908,0.695,1
s30909,0.8540000000000001,1
s30910,1.0,1
s30911,1.0,1
s30912,0.914,1
s30913,0.995,1
s30914,0.995,1
s30915,0.545,1
s30916,0.72,1
s30917,0.9179999999999999,1
s30918,0.914,1
s30919,1.0,1
s30920,0.9179999999999999,1
s30921,1.0,1
s30922,0.996,1
s30923,1.0,1
s30924,0.838,1
s30925,0.9159999999999999,1
s30926,1.0,1
s30927,0.995,1
s30928,0.995,1
s30929,0.904,1
s30930,1.0,1
s30931,1.0,1
s30932,0.997,1
s30933,0.728,1
s30934,0.986,1
s30935,0.981,1
s30936,0.981,1
s30937,0.981,1
s30938,0.9990000000000001,1
s30939,0.648,1
s30940,0.983,1
s30941,0.983,1
s30942,0.98,1
s30943,0.996,1
s30944,0.6579999999999999,1
s30945,0.996,1
s30946,0.996,1
s30947,0.98,1
s30948,1.0,1
s30949,0.6579999999999999,1
s30950,0.9890000000000001,1
s30951,1.0,1
s30952,0.992,1
s30953,0.988,1
s30954,0.841,1
s30955,0.725,1
s30956,0.725,1
s30957,1.0,1
s30958,0.998,1
s30959,0.9420000000000001,1
s30960,0.7979999999999999,1
s30961,0.82,1
s30962,1.0,1
s30963,0.998,1
s30964,0.985,1
s30965,0.992,1
s30966,0.997,1
s30967,1.0,1
s30968,0.6559999999999999,1
s30969,0.986,1
s30970,0.998,1
s30971,0.998,1
s30972,0.9740000000000001,1
s30973,0.981,1
s30974,0.998,1
s30975,1.0,1
s30976,1.0,1
s30977,1.0,1
s30978,1.0,1
s30979,0.9890000000000001,1
s30980,0.8140000000000001,1
s30981,0.807,1
s30982,0.8109999999999999,1
s30983,0.5429999999999999,1
s30984,1.0,1
s30985,1.0,1
s30986,1.0,1
s30987,0.998,1
s30988,0.9890000000000001,1
s30989,0.821,1
s30990,1.0,1
s30991,1.0,1
s30992,1.0,1
s30993,0.992,1
s30994,0.998,1
s30995,0.871,1
s30996,1.0,1
s30997,0.98,1
s30998,0.98,1
s30999,0.7040000000000001,1
s31000,0.968,1
s31001,0.976,1
s31002,1.0,1
s31003,0.8440000000000001,1
s31004,1.0,1
s31005,1.0,1
s31006,0.753,1
s31007,0.61,1
s31008,0.753,1
s31009,0.61,1
s31010,0.73,1
s31011,0.621,1
s31012,1.0,1
s31013,1.0,1
s31014,0.613,1
s31015,1.0,1
s31016,0.991,1
s31017,0.995,1
s31018,1.0,1
s31019,1.0,1
s31020,0.9890000000000001,1
s31021,0.978,1
s31022,0.705,1
s31023,0.987,1
s31024,0.983,1
s31025,0.983,1
s31026,1.0,1
s31027,0.523,1
s31028,0.997,1
s31029,0.9,1
s31030,0.997,1
s31031,0.997,1
s31032,0.9940000000000001,1
s31033,1.0,1
s31034,1.0,1
s31035,0.97,1
s31036,0.982,1
s31037,0.985,1
s31038,0.99,1
s31039,1.0,1
s31040,0.997,1
s31041,0.777,1
s31042,0.62,1
s31043,0.996,1
s31044,0.996,1
s31045,0.995,1
s31046,1.0,1
s31047,0.875,1
s31048,0.8690000000000001,1
s31049,0.8590000000000001,1
s31050,0.941,1
s31051,0.8959999999999999,1
s31052,0.9359999999999999,1
s31053,0.985,1
s31054,0.9359999999999999,1
s31055,0.982,1
s31056,0.9540000000000001,1
s31057,0.895,1
s31058,0.951,1
s31059,0.9540000000000001,1
s31060,0.9009999999999999,1
s31061,0.662,1
s31062,1.0,1
s31063,0.914,1
s31064,0.963,1
s31065,0.8079999999999999,1
s31066,0.586,1
s31067,0.767,1
s31068,1.0,1
s31069,0.795,1
s31070,0.614,1
s31071,1.0,1
s31072,0.619,1
s31073,1.0,1
s31074,0.9840000000000001,1
s31075,0.997,1
s31076,0.9940000000000001,1
s31077,0.6509999999999999,1
s31078,1.0,1
s31079,0.6559999999999999,1
s31080,0.6809999999999999,1
s31081,0.772,1
s31082,0.6559999999999999,1
s31083,0.993,1
s31084,0.7140000000000001,1
s31085,1.0,1
s31086,0.993,1
s31087,0.991,1
s31088,0.995,1
s31089,1.0,1
s31090,1.0,1
s31091,0.997,1
s31092,1.0,1
s31093,1.0,1
s31094,1.0,1
s31095,0.6579999999999999,1
s31096,0.731,1
s31097,0.6970000000000001,1
s31098,0.996,1
s31099,0.752,1
s31100,0.995,1
s31101,0.9940000000000001,1
s31102,1.0,1
s31103,0.9940000000000001,1
s31104,1.0,1
s31105,1.0,1
s31106,0.713,1
s31107,0.519,1
s31108,0.513,1
s31109,0.7,1
s31110,0.997,1
s31111,1.0,1
s31112,0.991,1
s31113,1.0,1
s31114,0.981,1
s31115,0.547,1
s31116,0.537,1
s31117,0.991,1
s31118,0.983,1
s31119,0.833,1
s31120,0.868,1
s31121,0.857,1
s31122,0.7979999999999999,1
s31123,0.812,1
s31124,0.898,1
s31125,0.9940000000000001,1
s31126,1.0,1
s31127,1.0,1
s31128,0.995,1
s31129,0.903,1
s31130,0.9109999999999999,1
s31131,1.0,1
s31132,0.98,1
s31133,0.8490000000000001,1
s31134,0.995,1
s31135,0.993,1
s31136,0.904,1
s31137,0.907,1
s31138,0.65,1
s31139,0.7140000000000001,1
s31140,0.9009999999999999,1
s31141,0.978,1
s31142,0.93,1
s31143,1.0,1
s31144,0.997,1
s31145,1.0,1
s31146,1.0,1
s31147,0.807,1
s31148,0.85,1
s31149,1.0,1
s31150,0.852,1
s31151,0.838,1
s31152,0.978,1
s31153,1.0,1
s31154,1.0,1
s31155,1.0,1
s31156,0.998,1
s31157,0.604,1
s31158,0.996,1
s31159,1.0,1
s31160,1.0,1
s31161,0.9229999999999999,1
s31162,0.977,1
s31163,0.598,1
s31164,0.7759999999999999,1
s31165,1.0,1
s31166,1.0,1
s31167,0.951,1
s31168,0.993,1
s31169,0.9890000000000001,1
s31170,1.0,1
s31171,0.977,1
s31172,1.0,1
s31173,0.997,1
s31174,0.9840000000000001,1
s31175,0.9840000000000001,1
s31176,1.0,1
s31177,0.997,1
s31178,1.0,1
s31179,1.0,1
s31180,1.0,1
s31181,1.0,1
s31182,1.0,1
s31183,1.0,1
s31184,0.9440000000000001,1
s31185,0.998,1
s31186,1.0,1
s31187,1.0,1
s31188,0.985,1
s31189,0.958,1
s31190,0.9840000000000001,1
s31191,0.885,1
s31192,0.997,1
s31193,1.0,1
s31194,0.872,1
s31195,0.992,1
s31196,1.0,1
s31197,0.997,1
s31198,0.997,1
s31199,1.0,1
s31200,0.9940000000000001,1
s31201,1.0,1
s31202,0.995,1
s31203,0.669,1
s31204,0.732,1
s31205,1.0,1
s31206,0.97,1
s31207,0.9890000000000001,1
s31208,0.986,1
s31209,1.0,1
s31210,0.927,1
s31211,0.938,1
s31212,0.816,1
s31213,0.809,1
s31214,1.0,1
s31215,0.7879999999999999,1
s31216,0.742,1
s31217,0.9129999999999999,1
s31218,0.996,1
s31219,1.0,1
s31220,0.996,1
s31221,0.825,1
s31222,0.995,1
s31223,1.0,1
s31224,0.5920000000000001,1
s31225,0.927,1
s31226,0.945,1
s31227,1.0,1
s31228,0.998,1
s31229,0.887,1
s31230,1.0,1
s31231,0.988,1
s31232,0.988,1
s31233,0.616,1
s31234,0.997,1
s31235,1.0,1
s31236,0.6579999999999999,1
s31237,1.0,1
s31238,0.619,1
s31239,0.997,1
s31240,0.9990000000000001,1
s31241,0.948,1
s31242,0.7170000000000001,1
s31243,0.7170000000000001,1
s31244,0.813,1
s31245,0.6970000000000001,1
s31246,0.976,1
s31247,0.968,1
s31248,0.991,1
s31249,0.762,1
s31250,0.998,1
s31251,0.813,1
s31252,0.813,1
s31253,0.531,1
s31254,0.996,1
s31255,1.0,1
s31256,0.996,1
s31257,1.0,1
s31258,1.0,1
s31259,1.0,1
s31260,1.0,1
s31261,1.0,1
s31262,0.9940000000000001,1
s31263,0.997,1
s31264,1.0,1
s31265,0.688,1
s31266,0.745,1
s31267,0.996,1
s31268,0.996,1
s31269,1.0,1
s31270,1.0,1
s31271,1.0,1
s31272,1.0,1
s31273,1.0,1
s31274,0.993,1
s31275,0.993,1
s31276,0.943,1
s31277,0.9940000000000001,1
s31278,1.0,1
s31279,1.0,1
s31280,0.8390000000000001,1
s31281,0.8959999999999999,1
s31282,0.975,1
s31283,1.0,1
s31284,1.0,1
s31285,0.9179999999999999,1
s31286,1.0,1
s31287,0.706,1
s31288,1.0,1
s31289,0.669,1
s31290,0.669,1
s31291,0.985,1
s31292,1.0,1
s31293,0.996,1
s31294,0.9309999999999999,1
s31295,0.982,1
s31296,0.995,1
s31297,0.765,1
s31298,0.992,1
s31299,1.0,1
s31300,0.993,1
s31301,1.0,1
s31302,0.667,1
s31303,1.0,1
s31304,0.6829999999999999,1
s31305,0.631,1
s31306,1.0,1
s31307,1.0,1
s31308,0.6829999999999999,1
s31309,1.0,1
s31310,1.0,1
s31311,0.98,1
s31312,0.638,1
s31313,0.833,1
s31314,0.998,1
s31315,0.996,1
s31316,0.996,1
s31317,0.996,1
s31318,0.993,1
s31319,0.991,1
s31320,1.0,1
s31321,0.915,1
s31322,1.0,1
s31323,1.0,1
s31324,1.0,1
s31325,1.0,1
s31326,0.596,1
s31327,0.993,1
s31328,0.9840000000000001,1
s31329,0.9840000000000001,1
s31330,0.951,1
s31331,1.0,1
s31332,1.0,1
s31333,0.905,1
s31334,0.953,1
s31335,0.649,1
s31336,1.0,1
s31337,0.8320000000000001,1
s31338,1.0,1
s31339,0.7340000000000001,1
s31340,0.995,1
s31341,0.875,1
s31342,0.815,1
s31343,0.993,1
s31344,1.0,1
s31345,0.9229999999999999,1
s31346,0.507,1
s31347,1.0,1
s31348,0.867,1
s31349,0.991,1
s31350,0.991,1
s31351,0.983,1
s31352,0.8079999999999999,1
s31353,0.6859999999999999,1
s31354,0.75,1
s31355,0.741,1
s31356,0.818,1
s31357,0.823,1
s31358,0.835,1
s31359,0.552,1
s31360,1.0,1
s31361,1.0,1
s31362,0.823,1
s31363,0.823,1
s31364,0.823,1
s31365,0.823,1
s31366,1.0,1
s31367,0.647,1
s31368,0.9570000000000001,1
s31369,0.992,1
s31370,0.996,1
s31371,0.983,1
s31372,0.5670000000000001,1
s31373,0.7020000000000001,1
s31374,0.601,1
s31375,0.53,1
s31376,0.728,1
s31377,0.9670000000000001,1
s31378,0.997,1
s31379,1.0,1
s31380,0.8270000000000001,1
s31381,0.823,1
s31382,0.823,1
s31383,0.823,1
s31384,0.823,1
s31385,0.841,1
s31386,0.997,1
s31387,0.986,1
s31388,0.981,1
s31389,0.981,1
s31390,0.981,1
s31391,0.988,1
s31392,0.988,1
s31393,0.96,1
s31394,0.972,1
s31395,0.972,1
s31396,0.956,1
s31397,0.9690000000000001,1
s31398,0.888,1
s31399,0.855,1
s31400,0.977,1
s31401,0.9590000000000001,1
s31402,1.0,1
s31403,0.614,1
s31404,0.596,1
s31405,1.0,1
s31406,0.823,1
s31407,0.8340000000000001,1
s31408,1.0,1
s31409,1.0,1
